GT_Título,LLM_Título,Nível_GT,Nível_LLM,Similaridade,Caminho_GT,Caminho_LLM,Tamanho_GT,Tamanho_LLM
Discussions,1.4 Inductive Biases and Data Requirements,Nível 3,Nível 3,0.7803,Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,117,931
Other Tasks,6.1 Interpretability Issues,Nível 3,Nível 3,0.7803,Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,795,652
Low-level Video Processing,5.1 Image Classification,Nível 3,Nível 3,0.7803,Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.1 Image Classification,145,574
Discussions,1.4 Inductive Biases and Data Requirements,Nível 2,Nível 3,0.7803,Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,117,931
Discussions,1.4 Inductive Biases and Data Requirements,Nível 1,Nível 3,0.7803,Discussions,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,117,931
Other Tasks,6.1 Interpretability Issues,Nível 2,Nível 3,0.7803,High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,795,652
Other Tasks,6.1 Interpretability Issues,Nível 1,Nível 3,0.7803,Other Tasks,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,795,652
Low-level Video Processing,5.1 Image Classification,Nível 2,Nível 3,0.7803,Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.1 Image Classification,145,574
Low-level Video Processing,5.1 Image Classification,Nível 1,Nível 3,0.7803,Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.1 Image Classification,145,574
Introduction,6.1 Interpretability Issues,Nível 2,Nível 3,0.78,root > Introduction,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,1345,652
Pure Transformer,3.5 Enhancing Efficiency with Uniform Attention,Nível 4,Nível 3,0.78,root > Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,1415,613
Discussions,2.2 Linear Attention Mechanisms,Nível 4,Nível 3,0.78,root > Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,197,490
Future Prospects,2.3 Patch-Based Mixing Models,Nível 3,Nível 3,0.78,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.3 Patch-Based Mixing Models,2535,677
Introduction,6.1 Interpretability Issues,Nível 1,Nível 3,0.78,Introduction,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,1345,652
Pure Transformer,3.5 Enhancing Efficiency with Uniform Attention,Nível 3,Nível 3,0.78,Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,1415,613
Discussions,2.2 Linear Attention Mechanisms,Nível 3,Nível 3,0.78,Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,197,490
Pure Transformer,3.5 Enhancing Efficiency with Uniform Attention,Nível 2,Nível 3,0.78,Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,1415,613
Pure Transformer,3.5 Enhancing Efficiency with Uniform Attention,Nível 1,Nível 3,0.78,Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,1415,613
Discussions,2.2 Linear Attention Mechanisms,Nível 2,Nível 3,0.78,High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,197,490
Discussions,2.2 Linear Attention Mechanisms,Nível 1,Nível 3,0.78,Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,197,490
Future Prospects,2.3 Patch-Based Mixing Models,Nível 2,Nível 3,0.78,Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.3 Patch-Based Mixing Models,2535,677
Future Prospects,2.3 Patch-Based Mixing Models,Nível 1,Nível 3,0.78,Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.3 Patch-Based Mixing Models,2535,677
Pure Transformer,2.6 Token Pruning and Merging Techniques,Nível 4,Nível 3,0.7793,root > Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,1415,595
Discussions,6.1 Interpretability Issues,Nível 4,Nível 3,0.7793,root > Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,117,652
Segmentation,5.5 Low-Level Vision Tasks,Nível 4,Nível 3,0.7793,root > Vision Transformer > High/Mid-level Vision > Segmentation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,512,1226
Discussions,4.3 Interactive Visualization Tools,Nível 4,Nível 3,0.7793,root > Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,197,923
Low-level Vision,5.2 Object Detection,Nível 3,Nível 3,0.7793,root > Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,62,810
Pruning and Decomposition,5.3 Image Segmentation,Nível 4,Nível 3,0.7793,root > Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,479,733
Future Prospects,3.5 Enhancing Efficiency with Uniform Attention,Nível 3,Nível 3,0.7793,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,2535,613
Pure Transformer,2.6 Token Pruning and Merging Techniques,Nível 3,Nível 3,0.7793,Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,1415,595
Discussions,6.1 Interpretability Issues,Nível 3,Nível 3,0.7793,Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,117,652
Segmentation,5.5 Low-Level Vision Tasks,Nível 3,Nível 3,0.7793,Vision Transformer > High/Mid-level Vision > Segmentation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,512,1226
Discussions,4.3 Interactive Visualization Tools,Nível 3,Nível 3,0.7793,Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,197,923
Low-level Vision,5.2 Object Detection,Nível 2,Nível 3,0.7793,Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,62,810
Pruning and Decomposition,5.3 Image Segmentation,Nível 3,Nível 3,0.7793,Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,479,733
Pure Transformer,2.6 Token Pruning and Merging Techniques,Nível 2,Nível 3,0.7793,Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,1415,595
Discussions,6.1 Interpretability Issues,Nível 2,Nível 3,0.7793,Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,117,652
Pure Transformer,2.6 Token Pruning and Merging Techniques,Nível 1,Nível 3,0.7793,Pure Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,1415,595
Discussions,6.1 Interpretability Issues,Nível 1,Nível 3,0.7793,Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,117,652
Segmentation,5.5 Low-Level Vision Tasks,Nível 2,Nível 3,0.7793,High/Mid-level Vision > Segmentation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,512,1226
Discussions,4.3 Interactive Visualization Tools,Nível 2,Nível 3,0.7793,High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,197,923
Segmentation,5.5 Low-Level Vision Tasks,Nível 1,Nível 3,0.7793,Segmentation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,512,1226
Discussions,4.3 Interactive Visualization Tools,Nível 1,Nível 3,0.7793,Discussions,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,197,923
Low-level Vision,5.2 Object Detection,Nível 1,Nível 3,0.7793,Low-level Vision,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,62,810
Pruning and Decomposition,5.3 Image Segmentation,Nível 2,Nível 3,0.7793,Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,479,733
Pruning and Decomposition,5.3 Image Segmentation,Nível 1,Nível 3,0.7793,Pruning and Decomposition,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,479,733
Future Prospects,3.5 Enhancing Efficiency with Uniform Attention,Nível 2,Nível 3,0.7793,Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,2535,613
Future Prospects,3.5 Enhancing Efficiency with Uniform Attention,Nível 1,Nível 3,0.7793,Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,2535,613
Backbone for Representation Learning,Improving Model Transparency,Nível 3,Nível 3,0.779,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Improving Model Transparency,195,218
Discussions,2.10 Hierarchical Pooling Mechanisms,Nível 4,Nível 3,0.779,root > Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,197,963
Image Generation,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 4,Nível 3,0.779,root > Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,669,705
Future Prospects,2.1 Global Aggregation in ViTs,Nível 3,Nível 3,0.779,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,2535,514
Future Prospects,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 3,Nível 3,0.779,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,2535,783
Future Prospects,3.8 Visual Analytics for Attention Head Importance,Nível 3,Nível 3,0.779,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,2535,917
Backbone for Representation Learning,Improving Model Transparency,Nível 2,Nível 3,0.779,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Improving Model Transparency,195,218
Discussions,2.10 Hierarchical Pooling Mechanisms,Nível 3,Nível 3,0.779,Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,197,963
Image Generation,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 3,Nível 3,0.779,Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,669,705
